City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Matagami,CA,2022-05-02 03:46:48,49.7502,-77.6328,44.71,45,0,5.75
295,Yarmouth,US,2022-05-02 03:46:48,41.7057,-70.2286,49.96,87,0,5.75
296,Manicore,BR,2022-05-02 03:46:48,-5.8092,-61.3003,72.3,99,54,1.77
297,Nelson Bay,AU,2022-05-02 03:46:49,-32.7167,152.15,75.09,63,9,8.28
298,Krasnoselkup,RU,2022-05-02 03:46:49,65.7,82.4667,29.82,90,77,6.85
299,Sabang,ID,2022-05-02 03:46:50,5.8933,95.3214,84.24,73,95,16.26
300,Mercedes,AR,2022-05-02 03:46:50,-34.6515,-59.4307,48.78,86,22,7.83
301,Yuzhnyy,RU,2022-05-02 03:46:51,53.2542,83.6936,70.18,46,75,20.13
302,Kuldur,RU,2022-05-02 03:46:51,49.2167,131.6333,49.8,52,100,6.51
303,Zharkent,KZ,2022-05-02 03:46:51,44.1628,80.0,77.74,19,100,11.01
304,Duekoue,CI,2022-05-02 03:46:52,6.7472,-7.3496,72.79,97,95,1.86
305,Kahului,US,2022-05-02 03:46:52,20.8947,-156.47,77.02,80,75,20.71
306,Dauphin,CA,2022-05-02 03:46:53,51.1494,-100.0502,37.54,81,100,10.36
307,Dukat,RU,2022-05-02 03:46:53,62.55,155.55,31.12,95,34,5.37
308,Alberton,CA,2022-05-02 03:46:53,46.8168,-64.0654,37.53,94,100,13.67
309,Adrar,MR,2022-05-02 03:46:54,20.5022,-10.0711,73.96,18,0,10.78
310,Duluth,US,2022-05-02 03:42:22,46.7833,-92.1066,42.35,89,100,13.8
311,Okhotsk,RU,2022-05-02 03:46:54,59.3833,143.3,35.94,77,37,9.75
312,Honiara,SB,2022-05-02 03:46:55,-9.4333,159.95,84.31,73,90,6.22
313,Thompson,CA,2022-05-02 03:46:55,55.7435,-97.8558,23.16,86,75,12.66
314,Lorengau,PG,2022-05-02 03:46:56,-2.0226,147.2712,83.82,74,99,3.29
315,Tekari,IN,2022-05-02 03:46:56,24.9333,84.8333,86.22,32,10,12.39
316,Sola,VU,2022-05-02 03:46:56,-13.8833,167.55,81.27,83,100,0.0
317,Uyuni,BO,2022-05-02 03:46:57,-20.4597,-66.825,44.73,24,0,9.78
318,Vilyuysk,RU,2022-05-02 03:46:57,63.7553,121.6247,28.09,62,100,17.11
319,Abha,SA,2022-05-02 03:46:58,18.2164,42.5053,60.62,67,0,0.0
320,Juneau,US,2022-05-02 03:45:38,58.3019,-134.4197,48.22,95,100,3.96
321,Kichera,RU,2022-05-02 03:46:58,55.9375,110.0997,42.17,73,100,6.42
322,Antalaha,MG,2022-05-02 03:46:59,-14.9003,50.2788,75.69,85,19,5.66
323,Scottsbluff,US,2022-05-02 03:46:59,41.8666,-103.6672,53.83,46,20,18.41
324,Luganville,VU,2022-05-02 03:46:59,-15.5333,167.1667,83.95,69,100,2.82
325,Nago,JP,2022-05-02 03:47:00,26.5881,127.9761,67.05,78,100,8.21
326,Akyab,MM,2022-05-02 03:47:00,20.15,92.9,87.67,61,18,8.14
327,Trairi,BR,2022-05-02 03:47:01,-3.2778,-39.2689,75.9,93,99,6.6
328,Kailua,US,2022-05-02 03:47:01,21.4022,-157.7394,80.58,81,100,12.66
329,Sao Filipe,CV,2022-05-02 03:47:02,14.8961,-24.4956,72.45,76,0,9.42
330,Angoche,MZ,2022-05-02 03:47:02,-16.2325,39.9086,75.4,73,100,12.33
331,Cabo San Lucas,MX,2022-05-02 03:42:51,22.8909,-109.9124,79.9,61,12,8.01
332,Lavrentiya,RU,2022-05-02 03:47:03,65.5833,-171.0,16.2,83,9,10.22
333,Mount Gambier,AU,2022-05-02 03:47:03,-37.8333,140.7667,64.31,77,75,12.66
334,Waipawa,NZ,2022-05-02 03:47:04,-41.4122,175.5153,61.7,71,85,12.35
335,Ilave,PE,2022-05-02 03:47:04,-16.0833,-69.6667,40.73,78,60,1.54
336,Ibra,OM,2022-05-02 03:47:05,22.6906,58.5334,85.51,28,0,1.83
337,Gweru,ZW,2022-05-02 03:47:06,-19.45,29.8167,51.69,93,37,13.0
338,Emirdag,TR,2022-05-02 03:47:06,39.0197,31.15,46.94,87,93,3.24
339,Oranjemund,NA,2022-05-02 03:47:06,-28.55,16.4333,67.51,22,0,13.91
340,Vostok,RU,2022-05-02 03:47:07,46.4856,135.8833,44.58,56,97,8.88
341,Preobrazheniye,RU,2022-05-02 03:47:07,42.9019,133.9064,47.53,68,93,3.31
342,Pyatigorsk,RU,2022-05-02 03:47:08,44.0486,43.0594,47.32,76,100,2.24
343,Lisburn,GB,2022-05-02 03:47:08,54.5234,-6.0353,49.01,93,100,3.44
344,Netolice,CZ,2022-05-02 03:47:09,49.0493,14.197,48.87,94,95,1.14
345,Palu,ID,2022-05-02 03:47:09,-0.8917,119.8707,87.28,74,76,2.84
346,Shingu,JP,2022-05-02 03:47:10,33.7333,135.9833,66.76,33,100,6.51
347,Sainte-Suzanne,RE,2022-05-02 03:47:10,-20.9061,55.6089,76.46,82,0,3.44
348,Labuan,MY,2022-05-02 03:47:11,5.2767,115.2417,88.16,74,20,2.3
349,Verkhnevilyuysk,RU,2022-05-02 03:47:11,63.4453,120.3167,29.82,50,100,14.61
350,Ust-Tsilma,RU,2022-05-02 03:47:12,65.441,52.1498,27.28,76,100,7.67
351,Kholtoson,RU,2022-05-02 03:47:12,50.2981,103.3097,70.23,16,40,7.9
352,Oshnaviyeh,IR,2022-05-02 03:47:13,37.0397,45.0983,52.75,84,100,1.36
353,Richards Bay,ZA,2022-05-02 03:47:13,-28.783,32.0377,60.22,82,5,6.51
354,Zyryanka,RU,2022-05-02 03:47:14,65.75,150.85,33.85,98,80,7.63
355,Olinda,BR,2022-05-02 03:47:14,-8.0089,-34.8553,76.73,94,75,4.61
356,Nemuro,JP,2022-05-02 03:47:15,43.3236,145.575,42.42,95,99,14.58
357,Port Shepstone,ZA,2022-05-02 03:47:15,-30.7414,30.455,61.57,75,0,6.58
358,Murten,CH,2022-05-02 03:47:16,46.9283,7.1172,44.51,91,17,1.14
359,Brainerd,US,2022-05-02 03:44:59,46.358,-94.2008,41.02,87,100,8.05
360,Fort-De-France,MQ,2022-05-02 03:43:52,14.6089,-61.0733,78.75,83,40,10.36
361,Tambun,ID,2022-05-02 03:47:16,-6.2641,107.0712,91.89,58,100,4.45
362,Praya,CV,2022-05-02 03:47:17,14.9215,-23.5087,70.34,78,20,14.97
363,Harper,LR,2022-05-02 03:47:17,4.375,-7.7169,79.92,83,53,5.1
364,Bambanglipuro,ID,2022-05-02 03:47:18,-7.95,110.2833,88.23,64,95,6.67
365,Erzin,TR,2022-05-02 03:47:18,36.9559,36.2,62.85,87,72,1.59
366,Oxford,GB,2022-05-02 03:47:19,51.7522,-1.256,49.75,94,75,3.44
367,Beyneu,KZ,2022-05-02 03:47:19,45.3167,55.2,62.87,43,0,17.18
368,Sisophon,KH,2022-05-02 03:47:19,13.5859,102.9737,74.8,82,100,12.46
369,Kamwenge,UG,2022-05-02 03:47:20,0.1866,30.4539,60.19,98,100,0.94
370,Sosua,DO,2022-05-02 03:47:21,19.7667,-70.5167,74.23,94,75,0.0
371,Ust-Nera,RU,2022-05-02 03:47:21,64.5667,143.2,36.55,90,67,2.93
372,Bayanday,RU,2022-05-02 03:47:22,53.0661,105.5139,67.71,37,100,2.68
373,Guaratinga,BR,2022-05-02 03:47:22,-16.5667,-39.5667,66.88,96,0,1.54
374,Goderich,CA,2022-05-02 03:45:58,43.7501,-81.7165,50.32,93,100,6.91
375,Rafai,CF,2022-05-02 03:47:23,4.95,23.9167,67.28,99,100,2.62
376,Grojec,PL,2022-05-02 03:47:23,51.8625,20.8676,49.42,79,79,4.05
377,Primero De Enero,CU,2022-05-02 03:47:24,21.9469,-78.4283,74.8,76,0,10.18
378,Togul,RU,2022-05-02 03:47:24,53.465,85.9128,62.06,52,100,10.07
379,Koungou,YT,2022-05-02 03:47:24,-12.7336,45.2042,82.11,74,75,20.71
380,Maues,BR,2022-05-02 03:47:25,-3.3836,-57.7186,73.96,97,100,1.77
381,Almaznyy,RU,2022-05-02 03:47:25,48.0448,40.045,44.49,56,100,7.38
382,Mehamn,NO,2022-05-02 03:47:26,71.0357,27.8492,26.96,89,99,20.2
383,Port Lincoln,AU,2022-05-02 03:45:04,-34.7333,135.8667,67.41,57,0,8.9
384,Manadhoo,MV,2022-05-02 03:47:26,5.7667,73.3833,86.07,72,81,17.78
385,Malavalli,IN,2022-05-02 03:47:27,12.3833,77.0833,78.66,45,97,6.53
386,Baherden,TM,2022-05-02 03:47:27,38.4362,57.4316,63.34,88,100,2.59
387,Clyde River,CA,2022-05-02 03:47:27,70.4692,-68.5914,8.83,85,100,16.11
388,Cradock,ZA,2022-05-02 03:47:28,-32.1642,25.6192,51.57,60,0,2.71
389,Khandbari,NP,2022-05-02 03:47:28,27.3747,87.2039,75.61,57,82,3.38
390,Vestmannaeyjar,IS,2022-05-02 03:47:29,63.4427,-20.2734,45.36,80,100,16.22
391,Poronaysk,RU,2022-05-02 03:47:29,49.2167,143.1167,33.82,100,100,11.36
392,Floro,NO,2022-05-02 03:47:30,61.5996,5.0328,43.23,87,100,21.85
393,Kloulklubed,PW,2022-05-02 03:47:30,7.0419,134.2556,82.9,79,99,12.24
394,Cherskiy,RU,2022-05-02 03:47:30,68.75,161.3,31.19,89,56,7.14
395,Anadyr,RU,2022-05-02 03:47:31,64.75,177.4833,25.3,73,0,11.18
396,Nata,PA,2022-05-02 03:47:31,8.3333,-80.5167,77.65,89,100,6.78
397,Puerto Madero,MX,2022-05-02 03:47:32,14.7208,-92.4215,83.03,72,91,4.63
398,Esperance,AU,2022-05-02 03:47:32,-33.8667,121.9,71.44,55,49,11.21
399,Buala,SB,2022-05-02 03:47:33,-8.145,159.5921,84.38,70,76,4.38
400,Lima,PE,2022-05-02 03:44:50,-12.0432,-77.0282,66.9,76,0,8.05
401,Agirish,RU,2022-05-02 03:47:33,61.9247,63.0231,32.68,70,23,8.97
402,Necochea,AR,2022-05-02 03:47:34,-38.5473,-58.7368,50.86,61,100,6.69
403,Ancud,CL,2022-05-02 03:47:06,-41.8697,-73.8203,48.0,93,5,4.61
404,Bambous Virieux,MU,2022-05-02 03:47:34,-20.3428,57.7575,76.21,94,20,2.3
405,Katherine,AU,2022-05-02 03:47:35,-14.4667,132.2667,91.72,29,40,14.97
406,Zvishavane,ZW,2022-05-02 03:47:35,-20.3267,30.0665,53.19,97,53,4.83
407,Conceicao Do Araguaia,BR,2022-05-02 03:47:35,-8.2578,-49.2647,77.56,66,72,0.67
408,Tumpat,MY,2022-05-02 03:47:36,6.1978,102.171,86.02,70,20,4.61
409,Aitape,PG,2022-05-02 03:47:36,-3.1374,142.3475,83.84,74,73,4.52
410,Zeya,RU,2022-05-02 03:47:37,53.75,127.2667,51.66,25,100,6.38
411,Masumbwe,TZ,2022-05-02 03:47:37,-3.6333,32.1833,62.01,96,97,2.75
412,Potsdam,DE,2022-05-02 03:47:37,52.3989,13.0657,51.12,85,100,3.96
413,Itoman,JP,2022-05-02 03:47:38,26.1247,127.6694,68.02,88,75,9.22
414,Kavieng,PG,2022-05-02 03:47:38,-2.5744,150.7967,83.62,76,41,8.61
415,Lasa,IT,2022-05-02 03:47:39,46.6166,10.7002,47.28,89,41,3.53
416,Xingyi,CN,2022-05-02 03:47:39,24.1877,102.817,49.84,71,99,5.28
417,Tokur,RU,2022-05-02 03:47:39,53.1333,132.9,40.6,55,100,1.5
418,Bhigvan,IN,2022-05-02 03:47:40,18.3167,74.7667,89.73,30,0,14.94
419,Hovd,MN,2022-05-02 03:47:40,48.0056,91.6419,68.25,7,40,5.7
420,Kodiak,US,2022-05-02 03:47:41,57.79,-152.4072,45.91,66,75,6.91
421,Sylacauga,US,2022-05-02 03:47:04,33.1732,-86.2516,66.56,94,100,0.0
422,Dicabisagan,PH,2022-05-02 03:47:41,17.0818,122.4157,86.65,64,78,8.08
423,Ishigaki,JP,2022-05-02 03:47:42,24.3448,124.1572,68.13,88,75,14.97
424,Syracuse,IT,2022-05-02 03:47:42,37.0881,15.2792,51.39,80,4,5.28
425,Billings,US,2022-05-02 03:47:42,45.7833,-108.5007,45.28,90,100,10.36
426,Sakaiminato,JP,2022-05-02 03:47:43,35.55,133.2333,64.38,45,40,14.97
427,Clonakilty,IE,2022-05-02 03:47:43,51.6231,-8.8706,49.21,90,68,5.68
428,Yenangyaung,MM,2022-05-02 03:47:44,20.4667,94.8833,96.13,35,49,4.97
429,Mindelo,CV,2022-05-02 03:47:44,16.8901,-24.9804,69.35,78,20,20.71
430,Platanos,GR,2022-05-02 03:47:44,37.6667,21.6167,63.09,85,97,5.61
431,Alamogordo,US,2022-05-02 03:46:56,32.8995,-105.9603,72.57,11,0,10.36
432,Luau,AO,2022-05-02 03:47:45,-10.7073,22.2247,58.33,68,97,4.05
433,Tari,NG,2022-05-02 03:47:45,12.4086,4.4914,83.46,38,55,6.04
434,Do Gonbadan,IR,2022-05-02 03:47:46,30.3586,50.7981,66.29,63,0,0.0
435,Kutum,SD,2022-05-02 03:47:46,14.2,24.6667,73.96,12,39,4.43
436,Fort Nelson,CA,2022-05-02 03:47:47,58.8053,-122.7002,51.39,43,40,11.5
437,Shenjiamen,CN,2022-05-02 03:47:47,29.9576,122.298,61.74,72,77,7.7
438,Tual,ID,2022-05-02 03:47:48,-5.6667,132.75,82.89,76,41,14.34
439,Paracuru,BR,2022-05-02 03:47:48,-3.41,-39.0306,76.1,87,98,8.97
440,Cartagena Del Chaira,CO,2022-05-02 03:47:48,1.3349,-74.8429,71.06,94,97,1.86
441,Chipinge,ZW,2022-05-02 03:47:49,-20.1883,32.6236,55.74,96,88,3.67
442,Bilma,NE,2022-05-02 03:47:49,18.6853,12.9164,86.4,11,5,9.86
443,Pingliang,CN,2022-05-02 03:47:50,35.5392,106.6861,63.55,15,0,8.75
444,Filadelfia,US,2022-05-02 03:45:07,39.9523,-75.1638,56.55,69,100,1.01
445,Hambantota,LK,2022-05-02 03:47:50,6.1241,81.1185,86.34,84,20,9.22
446,Taltal,CL,2022-05-02 03:47:51,-25.4,-70.4833,59.88,82,28,0.45
447,Benito Juarez,MX,2022-05-02 03:47:51,19.385,-99.165,73.0,41,98,8.01
448,Shimoda,JP,2022-05-02 03:47:52,34.6667,138.95,63.1,73,99,6.55
449,Rio Grande,BR,2022-05-02 03:47:52,-32.035,-52.0986,48.94,72,41,10.63
450,Bogashevo,RU,2022-05-02 03:47:52,56.3683,85.1447,49.84,62,0,6.71
451,Wagar,SD,2022-05-02 03:47:53,16.1525,36.2032,83.52,46,7,9.24
452,Baykit,RU,2022-05-02 03:47:53,61.67,96.37,36.21,57,100,11.63
453,Mahibadhoo,MV,2022-05-02 03:47:54,3.7833,72.9667,85.24,74,98,18.72
454,Hirara,JP,2022-05-02 03:47:54,24.8,125.2833,69.66,94,75,21.85
455,Merritt,CA,2022-05-02 03:47:55,50.1123,-120.7942,46.35,82,100,3.15
456,Hirson,FR,2022-05-02 03:47:55,49.9226,4.0826,47.41,84,100,6.6
457,Srivardhan,IN,2022-05-02 03:47:55,18.0333,73.0167,86.7,63,6,3.58
458,Oistins,BB,2022-05-02 03:44:46,13.0667,-59.5333,78.89,89,75,14.97
459,Port Hedland,AU,2022-05-02 03:47:34,-20.3167,118.5667,87.85,45,96,9.22
460,Ngunguru,NZ,2022-05-02 03:47:56,-35.6167,174.5,65.39,70,99,7.45
461,Bilibino,RU,2022-05-02 03:47:56,68.0546,166.4372,27.73,70,61,3.02
462,Mzimba,MW,2022-05-02 03:47:57,-11.9,33.6,57.9,88,30,11.12
463,Bhabua,IN,2022-05-02 03:47:57,25.05,83.6167,99.19,25,50,9.69
464,Axim,GH,2022-05-02 03:47:58,4.8699,-2.2405,79.68,85,100,6.67
465,Dusti,TJ,2022-05-02 03:47:58,37.3481,68.664,85.03,29,66,4.38
466,Mizan Teferi,ET,2022-05-02 03:47:59,6.9833,35.5833,61.47,95,100,2.77
467,Russell,US,2022-05-02 03:47:59,32.3502,-85.1999,71.2,93,0,0.0
468,Mpanda,TZ,2022-05-02 03:47:59,-6.3655,31.0409,62.8,99,100,0.87
469,Port Pirie,AU,2022-05-02 03:48:00,-33.1833,138.0167,69.89,44,0,6.02
470,Bonavista,CA,2022-05-02 03:48:00,48.6499,-53.1147,36.97,96,100,3.18
471,Katsuyama,JP,2022-05-02 03:48:01,36.0617,136.501,57.56,41,17,9.69
472,Mount Pleasant,US,2022-05-02 03:48:01,32.7941,-79.8626,72.0,86,100,4.61
473,Bon Accord,CA,2022-05-02 03:48:02,53.8335,-113.4187,48.78,95,100,5.37
474,Hagersville,CA,2022-05-02 03:47:48,42.9668,-80.0497,50.13,99,92,8.5
475,Pipri,IN,2022-05-02 03:48:03,19.8,75.5333,86.58,45,0,4.61
476,Kapustin Yar,RU,2022-05-02 03:48:03,48.5831,45.7372,47.68,46,96,12.86
477,Rodrigues Alves,BR,2022-05-02 03:48:03,-7.738,-72.6509,75.4,81,91,2.08
478,Lamar,US,2022-05-02 03:48:04,33.6668,-95.5836,69.71,56,0,9.22
479,Port Moresby,PG,2022-05-02 03:47:12,-9.4431,147.1797,85.42,66,40,5.75
480,Kiama,AU,2022-05-02 03:48:05,-34.6833,150.8667,76.37,64,0,7.0
481,Petropavlovka,RU,2022-05-02 03:48:05,50.6114,105.3196,72.27,20,100,6.24
482,Chivacoa,VE,2022-05-02 03:48:06,10.1603,-68.895,72.82,86,57,1.23
483,Birjand,IR,2022-05-02 03:48:06,32.8663,59.2211,57.67,67,0,6.91
484,Constitucion,CL,2022-05-02 03:45:56,-35.3333,-72.4167,52.11,73,2,6.51
485,Vra,DK,2022-05-02 03:48:07,57.3476,9.9515,44.31,87,71,11.95
486,Huarmey,PE,2022-05-02 03:48:08,-10.0681,-78.1522,66.27,84,92,5.44
487,Faanui,PF,2022-05-02 03:48:08,-16.4833,-151.75,81.18,73,88,9.64
488,Tonj,SS,2022-05-02 03:48:09,7.2737,28.6822,76.75,68,88,6.02
489,Charters Towers,AU,2022-05-02 03:48:09,-20.1,146.2667,82.69,46,1,9.1
490,Broken Hill,AU,2022-05-02 03:47:29,-31.95,141.4333,64.11,48,0,6.91
491,Makueni,KE,2022-05-02 03:48:10,-1.8041,37.6203,63.0,93,68,1.97
492,Veraval,IN,2022-05-02 03:48:10,20.9,70.3667,86.67,70,0,10.02
493,Jumla,NP,2022-05-02 03:45:42,29.2747,82.1838,65.57,48,87,6.02
494,Najran,SA,2022-05-02 03:48:11,17.4924,44.1277,68.65,26,49,1.21
495,Lingao,CN,2022-05-02 03:48:11,19.9103,109.6859,66.24,85,100,13.78
496,Plettenberg Bay,ZA,2022-05-02 03:48:12,-34.0527,23.3716,58.15,76,7,5.44
497,Kamenka,RU,2022-05-02 03:48:12,51.3223,42.7678,43.16,52,2,4.0
498,Deer Lake,CA,2022-05-02 03:48:13,49.1667,-57.4316,35.46,93,100,2.3
499,Aguimes,ES,2022-05-02 03:48:13,27.9054,-15.4461,65.03,45,20,19.57
500,Bandarbeyla,SO,2022-05-02 03:48:14,9.4942,50.8122,85.44,69,25,10.92
501,Groningen,NL,2022-05-02 03:48:14,53.25,6.75,39.16,91,5,1.14
502,Trinidad,BO,2022-05-02 03:48:14,-14.8333,-64.9,73.92,77,61,4.12
503,Lagoa,PT,2022-05-02 03:48:15,39.05,-27.9833,60.24,83,24,2.82
504,Abnub,EG,2022-05-02 03:48:16,27.2696,31.1511,75.51,24,41,7.74
505,Candolim,IN,2022-05-02 03:48:16,15.5181,73.7626,86.0,74,40,5.75
506,Mandalgovi,MN,2022-05-02 03:48:17,45.7625,106.2708,67.15,12,58,9.82
507,San Policarpo,PH,2022-05-02 03:48:17,12.1791,125.5072,83.73,74,88,9.19
508,Buritis,BR,2022-05-02 03:48:18,-15.6178,-46.4233,73.24,46,91,1.81
509,Ha Noi,VN,2022-05-02 03:48:18,21.0245,105.8412,77.0,43,99,11.21
510,Madimba,TZ,2022-05-02 03:48:19,-10.4,40.3333,74.52,83,40,20.71
511,Jilib,SO,2022-05-02 03:44:21,0.4883,42.7854,75.99,93,99,3.47
512,Lufilufi,WS,2022-05-02 03:48:20,-13.8745,-171.5986,87.58,74,100,6.35
513,Mayumba,GA,2022-05-02 03:48:20,-3.432,10.6554,77.43,90,80,3.94
514,Pimentel,PE,2022-05-02 03:48:21,-6.8367,-79.9342,65.68,87,97,12.15
515,Bulgan,MN,2022-05-02 03:48:21,48.8125,103.5347,70.05,13,23,6.62
516,Kollo,NE,2022-05-02 03:48:22,13.3043,2.339,85.42,16,48,6.15
517,Primorsk,UA,2022-05-02 03:48:22,46.7348,36.3443,50.22,66,6,11.25
518,Nanakuli,US,2022-05-02 03:48:22,21.3906,-158.1547,80.55,59,20,14.97
519,Hayden,US,2022-05-02 03:47:24,47.766,-116.7866,54.16,74,0,6.91
520,Algeciras,ES,2022-05-02 03:44:25,36.1333,-5.4505,62.28,77,1,10.36
521,Takhtamygda,RU,2022-05-02 03:48:23,54.1,123.5667,37.78,95,100,3.09
522,Chernyshevskiy,RU,2022-05-02 03:48:23,63.0128,112.4714,28.9,62,5,8.14
523,Flin Flon,CA,2022-05-02 03:45:51,54.7682,-101.865,29.97,92,100,6.44
524,Bagdarin,RU,2022-05-02 03:48:24,54.4333,113.6,54.99,34,84,11.12
525,Faya,SA,2022-05-02 03:48:24,18.3851,42.4509,60.91,44,98,2.98
526,New Richmond,US,2022-05-02 03:48:25,45.123,-92.5366,43.61,87,100,10.36
527,Scarborough,GB,2022-05-02 03:47:35,54.2797,-0.4044,51.66,89,100,3.2
528,Jerome,US,2022-05-02 03:48:25,42.7241,-114.5186,52.63,72,20,9.22
529,Arcos,BR,2022-05-02 03:48:26,-20.2819,-45.5394,62.56,71,0,1.97
530,Aiquile,BO,2022-05-02 03:48:26,-18.2041,-65.1807,52.92,93,45,2.06
531,Karaton,ID,2022-05-02 03:48:27,-6.3424,106.1045,88.56,59,97,2.08
532,Aswan,EG,2022-05-02 03:48:27,24.0934,32.907,79.14,19,3,9.44
533,Sambava,MG,2022-05-02 03:48:27,-14.2667,50.1667,77.36,85,49,8.39
534,Eunice,US,2022-05-02 03:48:28,30.4944,-92.4176,70.95,90,88,6.67
535,Pangkalanbuun,ID,2022-05-02 03:48:28,-2.6833,111.6167,91.62,58,73,3.44
536,Saint-Louis,SN,2022-05-02 03:48:29,16.3333,-15.0,76.64,29,4,12.03
537,Trussville,US,2022-05-02 03:44:51,33.6198,-86.6089,69.06,95,74,2.84
538,Porto Velho,BR,2022-05-02 03:48:29,-8.7619,-63.9039,77.05,94,0,2.3
539,Victor Harbor,AU,2022-05-02 03:48:30,-35.5667,138.6167,70.0,59,11,3.0
540,Tenenkou,ML,2022-05-02 03:48:30,14.4572,-4.9169,86.86,23,32,6.13
541,Nouadhibou,MR,2022-05-02 03:48:31,20.931,-17.0347,64.38,88,1,17.27
542,Portland,US,2022-05-02 03:45:03,45.5234,-122.6762,61.39,70,100,2.24
543,Rio Gallegos,AR,2022-05-02 03:48:31,-51.6226,-69.2181,33.85,100,0,8.05
544,Fukue,JP,2022-05-02 03:48:31,32.6881,128.8419,70.16,43,40,6.91
545,Tumen,CN,2022-05-02 03:48:32,42.9661,129.8425,59.04,27,72,7.9
546,Verkhniye Tatyshly,RU,2022-05-02 03:48:32,56.2912,55.8575,40.3,52,70,13.4
547,Comodoro Rivadavia,AR,2022-05-02 03:48:33,-45.8667,-67.5,46.26,87,0,9.22
548,Sarangani,PH,2022-05-02 03:48:33,5.4033,125.4636,82.38,73,100,1.48
549,Chara,RU,2022-05-02 03:48:33,56.9064,118.2631,39.09,36,50,14.97
550,Leh,IN,2022-05-02 03:48:34,34.1667,77.5833,49.26,28,0,0.74
551,Bongandanga,CD,2022-05-02 03:48:34,1.5,21.05,68.65,98,97,3.13
552,Kenora,CA,2022-05-02 03:48:35,49.8167,-94.4337,36.57,93,100,11.5
553,Byron Bay,AU,2022-05-02 03:48:35,-28.65,153.6167,75.09,57,10,12.64
554,Atambua,ID,2022-05-02 03:48:36,-9.1061,124.8925,86.58,49,95,3.38
555,Nara,JP,2022-05-02 03:44:31,34.6851,135.8049,67.5,24,53,11.99
556,Mutsu,JP,2022-05-02 03:48:36,41.2894,141.2169,51.94,54,28,18.88
557,Liwale,TZ,2022-05-02 03:48:37,-9.7667,37.9333,65.07,94,27,8.12
558,Isangel,VU,2022-05-02 03:48:37,-19.55,169.2667,80.71,83,100,4.61
559,Panama City,PA,2022-05-02 03:43:59,8.9936,-79.5197,80.55,87,40,4.61
560,Naduvattam,IN,2022-05-02 03:48:37,11.4833,76.5667,70.21,56,100,2.8
561,Le Port,RE,2022-05-02 03:48:38,-20.9373,55.2919,76.24,66,0,3.2
562,Pacifica,US,2022-05-02 03:44:17,37.6138,-122.4869,60.39,80,20,25.32
563,Morehead,US,2022-05-02 03:48:38,37.2711,-87.1764,59.99,78,0,0.0
564,Areia Branca,BR,2022-05-02 03:48:39,-4.9561,-37.1369,76.77,85,61,13.38
565,Pacific Grove,US,2022-05-02 03:48:39,36.6177,-121.9166,55.87,82,0,8.01
